image_id,Text,close_up,Indoors,Outdoors
10158702531037556.jpg,True,False,False,False
10158703837253798.jpg,False,False,False,False
10158704534231597.jpg,True,False,False,False
10158706278158798.jpg,False,False,False,False
10158706451559002.jpg,False,False,Indoors,False
10158706511826597.jpg,False,False,False,False
10158706666118798.jpg,False,False,False,False
10158706714303798.jpg,True,False,False,False
10158708534189002.jpg,False,False,False,False
10158709139412556.jpg,False,False,False,False
10158709226859002.jpg,False,False,False,False
10158709272833798.jpg,False,False,False,False
10158709604134002.jpg,False,False,False,False
10158709968526970.jpg,False,False,False,False
10158711140319002.jpg,False,False,False,False
10158711233748798.jpg,False,False,False,False
10158711477672556.jpg,False,False,Indoors,False
101587121859087.jpg,True,False,False,False
10158712346484002.jpg,False,False,False,False
10158712651569002.jpg,False,True,False,False
10158712886666597.jpg,False,False,False,False
10158713496077556.jpg,False,False,False,False
10158713546573798.jpg,False,False,False,False
10158714592174002.jpg,False,False,False,False
10158714709021597.jpg,False,False,False,False
10158715027989002.jpg,True,False,False,False
10158715899143798.jpg,True,False,False,False
10158716960171970.jpg,False,False,False,False
10158717624359002.jpg,False,False,False,False
10158718379658798.jpg,False,False,False,False
10158718720814002.png,True,False,False,False
10158719447304002.jpg,False,False,False,False
10158719577836597.jpg,True,False,False,False
10158720429683798.jpg,False,False,False,False
10158720673631970.jpg,True,False,False,False
10158721119694002.jpg,False,False,False,False
10158721332867556.jpg,False,False,False,False
10158721897269002.jpg,False,False,False,False
10158722683103798.jpg,False,False,False,False
10158722762909002.jpg,True,False,False,False
10158722946013798.jpg,True,False,False,False
10158723917424002.jpg,False,False,False,False
10158724850858798.jpg,False,False,False,False
10158724960003445.jpg,False,False,False,Outdoors
10158725151661970.jpg,False,False,False,False
10158725617819002.jpg,False,False,False,False
10158726056212556.jpg,False,False,False,False
10158726068546597.jpg,False,False,False,False
10158726465294002.png,True,False,False,False
10158727043923798.jpg,True,False,False,False
10158727628643798.jpg,False,False,False,False
10158727990727556.jpg,False,False,False,False
10158728665117556.png,True,False,False,False
10158728988236597.jpg,False,False,False,False
1015872923221879.jpg,True,False,False,False
10158729499674002.png,True,False,False,False
10158730610678798.jpg,False,False,False,False
10158730983074002.jpg,True,False,False,Outdoors
10158731191001597.jpg,False,False,False,False
10158731204644002.jpg,False,False,False,False
10158731976343798.jpg,True,False,False,False
10158732206572556.jpg,False,False,False,False
10158732682683798.jpg,True,False,False,False
10158733352419002.jpg,True,False,False,False
10158734165371597.jpg,False,False,Indoors,False
10158734304324002.jpg,False,False,False,False
10158734814953798.jpg,False,False,False,False
10158735062257556.jpg,True,False,False,False
10158735437663798.jpg,False,False,False,False
10158735832684002.png,True,False,False,False
10158736488484002.png,True,False,False,False
10158736674127556.jpg,False,False,False,False
10158736828944002.jpg,False,False,False,False
10158737452441597.jpg,False,False,False,False
10158737531364002.png,True,False,False,False
10158737943543798.jpg,False,False,False,False
10158738365322556.jpg,False,False,False,False
10158739903476597.jpg,False,False,False,False
10158740226663798.jpg,False,False,False,False
10158740516313798.jpg,False,False,False,Outdoors
10158740531302556.jpg,True,False,False,False
10158741138964002.jpg,False,False,False,False
10158742096224002.png,True,False,False,False
10158742564723798.jpg,False,False,False,False
10158742951057556.jpg,True,False,False,False
10158744111586970.jpg,False,False,False,False
10158744264691597.jpg,False,False,False,False
10158744661648798.jpg,False,False,False,False
10158744853418798.jpg,False,False,False,False
10158744997872556.jpg,False,False,False,False
10158746200524002.jpg,False,False,False,False
10158746553529002.jpg,True,False,False,False
10158746600541597.jpg,False,False,False,False
10158747358682556.jpg,False,False,False,False
10158747534594002.jpg,False,False,False,False
10158747544663798.jpg,False,False,False,False
10158749054854002.jpg,True,False,False,False
10158750114179002.png,True,False,False,False
10158750600278798.jpg,True,False,False,False
10158750984906597.jpg,False,False,False,False
10158751443618798.jpg,False,False,False,False
10158751542629002.png,True,False,False,False
10158751752906597.jpg,False,False,False,False
10158752555804002.png,True,False,False,False
10158752801071970.jpg,False,False,False,Outdoors
10158753040556565.jpg,False,False,False,False
10158753106809002.jpg,True,False,False,False
10158753652477556.jpg,True,False,False,False
10158753864541597.png,False,False,False,False
10158753994533798.jpg,False,False,False,False
10158754340776597.jpg,True,False,False,False
10158754741454002.jpg,False,False,False,False
10158755521519002.jpg,False,False,False,False
10158755784412556.jpg,False,False,False,False
10158755826669002.png,True,False,False,False
10158756096919002.jpg,False,False,False,False
10158756414986597.jpg,True,False,False,False
10158756529958798.jpg,False,False,False,False
10158756622846970.jpg,False,False,False,False
10158757122624002.jpg,False,False,False,False
10158757184421597.jpg,False,False,False,False
10158757809894002.png,True,False,False,False
10158758285967556.jpg,False,False,False,False
10158758356834002.jpg,False,False,False,False
10158758984227556.jpg,False,False,False,False
10158759463194002.png,True,False,False,False
10158760177552556.jpg,False,False,False,False
10158760821992556.jpg,True,False,False,False
10158761159173798.jpg,False,False,False,False
10158761426324002.jpg,True,False,False,False
10158761827256597.jpg,False,False,False,False
10158761921204002.jpg,True,False,False,False
10158762462557556.jpg,True,False,False,False
10158762611914002.jpg,False,False,Indoors,False
10158762893159002.jpg,False,True,False,False
10158763124454002.png,True,False,False,False
10158763172917556.jpg,False,False,False,False
10158763968366597.png,False,False,False,False
10158764418441597.jpg,True,False,False,False
10158764663861970.jpg,False,False,False,False
10158764725573798.jpg,False,False,False,False
10158765339867556.jpg,False,False,False,False
10158765585538798.jpg,False,False,False,False
10158766591647556.jpg,False,False,False,False
10158766834921597.jpg,True,False,False,False
10158766899536970.jpg,False,False,False,False
10158767060494002.jpg,False,False,False,False
10158767200462556.jpg,False,False,False,False
10158767582833798.jpg,False,False,False,False
10158767999827556.jpg,False,False,False,False
10158769084687556.jpg,True,False,False,False
10158769381061597.jpg,True,False,False,False
10158769558564002.jpg,True,False,False,False
10158770754629002.png,True,False,False,False
10158771575977556.jpg,False,False,False,False
10158772073208798.jpg,False,False,False,Outdoors
10158773182466970.jpg,False,False,False,False
10158773386339002.jpg,True,False,False,False
10158773439884002.jpg,False,True,False,False
10158773452479002.jpg,False,False,False,False
10158773491284002.jpg,False,True,False,False
10158773498509002.jpg,False,False,Indoors,False
10158773503354002.png,True,False,False,False
10158773846642556.jpg,False,False,False,Outdoors
10158773890551597.jpg,False,False,False,False
10158774200454002.jpg,False,False,False,False
10158774809951970.jpg,False,False,False,False
10158775153449002.png,True,False,False,False
10158775938917556.jpg,True,False,False,False
10158776701726597.jpg,False,False,False,False
10158777538314002.png,True,False,False,False
10158779481402556.jpg,False,False,False,False
10158779585806970.jpg,False,False,False,False
10158779834151597.jpg,True,False,False,False
10158779843853798.jpg,False,False,False,False
10158780275834002.jpg,False,False,False,False
10158780312009002.jpg,False,False,False,False
10158780368894002.jpg,True,False,False,Outdoors
10158780737268798.jpg,False,False,False,False
10158781371459002.jpg,False,False,False,False
10158782778687556.jpg,True,False,False,False
10158782909598798.jpg,False,False,False,False
10158783452287556.jpg,False,False,False,False
10158783537832556.jpg,True,False,False,False
10158783915234002.jpg,False,False,False,False
10158784487916970.jpg,True,False,False,False
10158785651467556.jpg,False,False,False,False
10158785663947556.jpg,False,False,False,False
10158786792319002.jpg,False,False,False,False
10158787275612556.jpg,True,False,False,False
10158787730546597.jpg,False,False,False,False
10158788437428798.jpg,True,False,False,False
10158788981646597.jpg,False,False,False,False
10158789167099002.jpg,False,False,False,False
10158789363012556.jpg,False,False,False,False
10158789406219002.jpg,False,False,False,False
10158790222180860.jpg,True,False,False,False
10158791208551597.jpg,False,False,False,False
10158791567487556.jpg,False,False,False,Outdoors
10158792354757556.jpg,False,False,False,False
10158792412223798.jpg,False,False,False,False
10158793687804002.jpg,False,False,False,False
10158794254549002.jpg,True,False,False,False
10158794288137556.jpg,True,False,False,False
10158795307086970.jpg,False,False,False,Outdoors
10158795554053798.jpg,False,False,False,False
10158795638993798.jpg,False,False,False,False
10158796216326597.png,False,False,False,False
10158796420744002.png,True,False,False,False
10158796556557556.jpg,False,False,False,False
10158796863452556.jpg,False,False,False,False
10158798212612556.jpg,True,False,False,False
10158798581463798.jpg,False,False,False,False
10158798948756597.jpg,False,False,False,False
10158799436954002.jpg,True,False,False,Outdoors
10158799657343798.jpg,False,False,False,False
10158800537082556.jpg,True,False,False,False
10158800579174002.jpg,False,False,False,False
10158801298654002.jpg,False,False,False,False
10158801953789002.jpg,False,False,False,False
10158802339871970.jpg,False,False,False,False
10158802919802556.jpg,True,False,False,False
10158802931332556.jpg,True,False,False,False
10158803093879002.jpg,False,False,False,False
10158803488091597.jpg,False,False,False,False
10158803513279002.jpg,False,False,Indoors,False
10158803989041597.png,False,False,False,Outdoors
10158804257104002.jpg,False,False,False,False
10158805361572556.jpg,False,False,False,False
10158805976646597.png,False,False,False,False
1015880689396255.jpg,False,False,False,False
10158807322421970.jpg,False,False,False,False
10158807746067556.jpg,False,False,False,Outdoors
10158808497831597.png,False,False,False,False
10158808755074002.jpg,False,False,False,False
10158809117099002.jpg,False,False,False,False
10158809463362556.jpg,False,False,False,False
10158810018427556.jpg,True,False,False,False
10158810196826597.jpg,False,False,False,False
10158810678719002.jpg,False,False,False,False
10158810680324002.jpg,False,False,False,False
10158810705321597.jpg,False,False,False,False
10158810848269002.jpg,False,False,False,False
10158811566984002.jpg,False,False,False,Outdoors
10158811626551970.jpg,False,False,False,False
10158811959917556.jpg,True,False,False,False
10158812757522556.jpg,False,False,False,False
10158813005844002.jpg,False,False,False,False
10158813384801597.png,False,True,False,False
10158813489879002.jpg,False,False,False,False
10158813801527556.jpg,True,False,False,False
10158813967936970.jpg,True,False,False,False
10158814800456597.png,False,True,False,False
10158814833398798.jpg,False,False,False,False
10158815825934002.jpg,False,False,False,False
10158815853244002.jpg,False,False,False,False
10158816216592556.jpg,False,False,False,False
10158816312649002.jpg,False,False,False,False
10158816341829002.jpg,False,False,False,False
10158816499368798.jpg,False,False,False,False
10158817841474002.jpg,False,False,False,False
10158817867784002.jpg,False,False,False,False
10158817888884002.jpg,False,False,False,False
10158817951949002.jpg,False,False,False,False
10158817990589002.jpg,False,False,False,False
1015881803810400.jpg,False,False,False,False
10158818266804002.jpg,False,False,False,False
10158818368002556.jpg,True,False,False,False
10158819117182556.jpg,False,False,False,False
10158820041846597.jpg,False,False,False,False
10158820078461597.jpg,True,False,False,Outdoors
10158820137061241.jpg,False,False,False,False
10158821362076970.jpg,False,False,False,False
10158822640016597.jpg,False,True,False,Outdoors
10158823023523798.jpg,False,False,False,False
10158823144319002.jpg,False,False,False,False
10158823334242556.jpg,False,False,False,False
10158823334307556.jpg,False,False,False,False
10158823683866970.jpg,False,True,False,False
10158825422754002.jpg,True,False,False,False
10158826443881597.jpg,False,False,False,False
10158827352178798.jpg,False,False,False,False
10158827992029002.jpg,False,False,False,False
10158828357334002.jpg,False,False,False,False
10158828397612556.jpg,False,False,False,False
10158828669776597.jpg,True,False,False,False
10158829033731970.jpg,False,False,False,False
10158829514797556.jpg,False,False,False,False
10158830676709002.jpg,False,False,False,False
10158831170703798.jpg,False,False,False,False
10158831973221597.png,False,False,False,False
10158832453217556.jpg,True,False,False,False
10158832555139002.jpg,True,False,False,False
10158832629994002.jpg,True,False,False,Outdoors
10158832637744002.jpg,True,False,False,False
10158832650129002.jpg,True,False,False,False
10158832652999002.jpg,True,False,False,False
10158832661869002.jpg,True,False,False,False
10158832667259002.jpg,True,False,False,False
10158832669109002.jpg,True,False,False,False
10158832672414002.jpg,True,False,False,False
10158832676559002.jpg,True,False,False,False
10158832679174002.jpg,False,False,False,False
10158832713419002.jpg,True,False,False,False
10158832745994002.jpg,True,False,False,False
10158832748574002.jpg,True,False,False,False
10158832868444002.jpg,False,False,False,False
10158833186713798.jpg,False,False,False,False
10158833533206970.jpg,False,False,Indoors,False
10158833964446597.jpg,False,False,False,False
10158834264957556.jpg,False,False,False,False
10158835480287556.jpg,False,False,False,False
10158835836431597.jpg,False,False,Indoors,False
10158836237991597.jpg,False,False,False,Outdoors
10158837307072556.jpg,False,False,False,False
10158837605171597.png,False,False,False,False
10158838079074002.jpg,True,False,False,False
10158838127416597.png,False,False,False,Outdoors
10158839244967556.jpg,True,False,False,False
10158840433069002.jpg,False,False,False,False
10158840680821597.jpg,False,False,False,False
10158841182526597.jpg,False,False,False,False
10158841795108798.jpg,False,False,False,False
10158843420984002.jpg,True,False,False,False
10158843583229002.jpg,False,False,False,False
10158843644246970.jpg,True,False,False,False
10158844725508798.jpg,True,False,False,False
10158844917567556.jpg,True,False,False,False
10158845089486597.png,False,False,False,False
10158846088752556.jpg,False,False,False,False
10158847558148798.png,True,False,False,Outdoors
10158847828851597.jpg,True,False,False,False
10158848299096597.png,False,False,False,False
10158848777137556.jpg,False,False,False,Outdoors
10158849207439002.jpg,False,False,False,False
10158849546403798.jpg,False,False,False,Outdoors
10158849690021597.jpg,False,False,False,False
10158850540996597.png,False,False,False,False
10158850799189002.jpg,False,False,Indoors,False
10158850964313798.jpg,True,False,False,False
10158851617894002.jpg,False,False,False,False
10158853243376970.jpg,False,False,False,False
10158853459814002.jpg,False,False,False,False
10158853476224777.png,True,False,False,False
10158853984917556.jpg,False,False,False,False
10158854286953798.jpg,False,False,False,False
10158854542884002.jpg,False,False,False,False
10158856529312556.jpg,False,False,False,False
10158857410784002.jpg,False,False,False,False
10158857639221597.jpg,False,False,False,False
10158857646803798.jpg,True,False,False,False
10158858145944002.jpg,False,False,False,False
10158859129856597.jpg,False,False,False,False
10158860352423798.jpg,False,False,False,False
10158861801874002.jpg,False,False,False,False
10158862743302556.jpg,False,False,False,False
10158862959519002.jpg,False,False,False,False
10158863458758798.jpg,False,False,False,False
10158864715646597.jpg,False,False,False,Outdoors
10158864793839002.jpg,True,False,False,False
10158864830024002.jpg,False,False,False,False
10158864843914002.jpg,False,False,False,False
10158864887414002.jpg,False,False,False,False
1015886489717400.jpg,True,False,False,False
10158865079906597.jpg,False,False,Indoors,False
10158865487337556.jpg,False,False,False,False
10158866523412556.jpg,False,False,False,False
10158866836461597.png,False,False,False,False
10158868603511970.jpg,False,False,False,False
10158869345586597.png,False,False,False,False
10158870908691970.jpg,False,False,False,False
10158871859313798.jpg,False,False,False,False
10158873039301597.jpg,True,False,False,False
10158873423261970.jpg,True,False,False,False
10158874046646597.jpg,False,False,False,Outdoors
10158874489382556.jpg,False,False,False,False
10158874568978798.png,False,False,False,False
10158875494771597.jpg,False,False,False,False
10158875839416597.jpg,False,False,False,False
10158875876412556.jpg,False,False,False,False
10158876390351970.jpg,False,False,False,False
10158876851311597.jpg,False,False,False,False
10158876944974002.jpg,False,False,False,Outdoors
10158877831341597.jpg,False,False,False,False
10158878035009002.jpg,False,False,False,False
10158878633742556.jpg,False,False,False,False
10158878842631970.jpg,False,False,False,False
10158880329919002.jpg,False,False,False,Outdoors
10158880434157556.jpg,True,False,False,False
10158882517447556.jpg,False,False,False,False
10158883049829002.jpg,False,False,Indoors,False
10158883139581970.jpg,False,False,False,False
10158883358836970.jpg,False,False,False,False
10158883664498798.jpg,False,False,False,False
10158884890756597.jpg,True,False,False,Outdoors
10158884981236597.jpg,False,False,False,False
10158885356029002.jpg,False,False,False,False
1015888633167400.jpg,False,False,False,False
10158887777859002.jpg,True,False,False,False
10158888576014002.jpg,False,False,False,False
10158890016704002.jpg,False,False,False,False
10158890184872556.jpg,True,False,False,False
10158890657529002.png,True,False,False,False
10158890973674002.jpg,False,False,False,False
10158891760239002.jpg,False,False,False,False
10158892081746597.jpg,False,False,False,False
10158892637331970.jpg,False,False,False,False
10158892656904002.jpg,False,False,False,False
10158893197939002.jpg,False,False,False,Outdoors
10158893532839002.jpg,False,False,False,False
10158894077986597.jpg,False,False,False,False
10158894909826597.jpg,False,False,False,False
10158894943131970.jpg,False,False,False,False
10158895345083798.jpg,False,True,False,Outdoors
10158895647744002.jpg,False,False,False,False
10158896390941597.jpg,True,False,False,False
10158897410881970.jpg,True,False,False,False
10158898973891597.jpg,False,False,False,False
10158899415416970.jpg,False,False,False,False
10158899439234002.jpg,False,False,False,False
10158900583144002.jpg,False,False,False,False
10158900767931597.jpg,True,False,False,False
10158901297761597.png,False,False,False,False
10158901543004002.jpg,False,False,False,False
10158901737261970.jpg,False,False,False,False
10158903339499002.jpg,True,False,False,False
10158903727147556.jpg,True,False,False,False
10158903950716597.png,False,False,False,False
10158905691279002.jpg,False,False,Indoors,False
10158908156296597.jpg,False,False,False,False
10158908658503798.jpg,False,False,False,False
10158909442261970.jpg,False,False,False,False
10158910602201597.jpg,False,False,False,False
10158911056344002.png,True,False,False,False
10158911206647556.jpg,False,False,False,False
10158912613808798.jpg,False,False,False,False
10158914389672556.jpg,True,False,False,False
10158914503766970.jpg,True,False,False,False
10158916236473798.jpg,True,False,False,False
10158916733384002.jpg,False,False,False,False
10158916988782556.jpg,False,False,False,False
10158917321126597.jpg,False,False,False,False
10158919110249002.jpg,False,False,False,False
10158920575697556.jpg,False,False,False,False
10158921331341970.jpg,False,False,False,False
10158922019693798.jpg,False,False,False,False
10158923627359002.jpg,False,False,False,False
10158923652647556.jpg,False,False,False,False
10158923860891970.jpg,False,False,False,False
10158925520318798.jpg,False,False,False,False
10158925538647556.jpg,True,False,False,False
10158926303836970.jpg,False,False,False,False
10158926440566597.jpg,True,False,False,False
10158927308503798.jpg,False,True,False,False
10158928183443798.jpg,False,False,False,False
10158928656809002.jpg,False,False,False,False
10158929946228798.jpg,True,False,False,False
10158930662137556.jpg,False,False,False,False
10158930861201970.jpg,False,False,False,False
10158931091998798.jpg,False,False,False,False
10158931700626597.jpg,False,False,False,False
10158933335533798.jpg,False,False,False,False
10158933564074002.jpg,False,False,False,False
10158934239389002.jpg,True,False,False,False
10158934245486597.jpg,False,False,False,False
10158934506712556.jpg,False,False,False,False
10158934571569002.png,True,False,False,False
10158934715283798.jpg,False,False,False,False
10158935364909002.jpg,False,False,False,False
10158935493978798.jpg,True,False,False,False
10158935555641970.jpg,False,False,False,False
10158936922559002.jpg,True,False,False,False
10158937169662556.jpg,False,False,False,False
10158937924023798.jpg,True,False,False,False
10158938696379002.jpg,False,False,False,False
1015893872828159.jpg,False,False,False,False
10158939194649002.jpg,False,False,False,False
10158939625454002.jpg,False,False,False,False
10158939666172556.jpg,False,False,False,False
10158940185793798.jpg,True,False,False,False
10158940442586970.jpg,False,False,False,False
10158941305804002.png,True,False,False,False
10158941685816597.jpg,False,False,False,False
10158941935718798.jpg,False,False,False,False
10158942892801970.jpg,False,False,False,False
10158942944442556.jpg,False,False,False,False
10158943952164002.jpg,False,False,False,False
10158944461929002.jpg,False,False,False,False
10158944658946970.jpg,True,False,False,False
10158944798209002.jpg,False,False,False,False
10158945250667556.png,False,False,False,False
10158946583179002.jpg,False,False,False,False
10158946933894002.jpg,True,False,False,False
10158947164447556.jpg,False,False,False,False
10158947196728798.jpg,False,False,False,Outdoors
10158948396006597.jpg,True,False,False,False
10158948579596970.jpg,False,False,False,False
10158948951814002.jpg,True,False,False,False
10158949489483798.jpg,False,False,False,False
10158950025984002.jpg,False,False,False,False
10158951691224002.jpg,False,False,Indoors,False
10158952104589002.jpg,False,False,False,False
10158952320887556.jpg,False,False,False,False
10158953347981597.jpg,True,False,False,False
10158953358339002.jpg,False,False,False,False
10158953434141597.jpg,True,False,False,False
10158953769526597.jpg,False,False,False,False
10158954064439002.jpg,False,False,False,Outdoors
10158954353747556.jpg,False,False,False,False
10158955543171970.jpg,False,False,False,False
10158955720684002.jpg,False,False,False,False
10158956524877556.png,True,False,False,False
10158956628649002.jpg,False,False,False,False
10158957001219002.jpg,False,False,False,False
10158957113523798.jpg,True,False,False,False
10158958012154002.jpg,False,False,False,False
10158958556361597.jpg,False,False,False,False
10158958888243798.jpg,True,False,False,False
10158959208614002.jpg,False,False,False,Outdoors
10158959862097556.jpg,False,False,False,False
10158961477714002.jpg,False,False,False,False
10158961868891597.jpg,False,False,Indoors,False
10158962089981970.jpg,True,False,False,False
10158963349247556.jpg,True,False,False,False
10158964439168798.jpg,True,False,False,False
10158964573652556.jpg,True,False,False,Outdoors
10158964582104002.jpg,False,False,False,False
10158965232079002.jpg,False,False,False,False
10158965896608798.png,True,False,False,False
10158966363226970.jpg,False,False,False,False
10158967523999002.jpg,False,False,False,False
10158968460746970.png,True,False,False,False
10158969500907556.jpg,True,False,False,False
10158969653589002.jpg,False,False,False,False
10158970785521597.jpg,False,False,False,False
10158971026998798.jpg,False,False,False,False
10158971211718798.jpg,False,False,False,Outdoors
10158971217156970.jpg,False,False,False,False
10158971246699002.jpg,False,False,False,Outdoors
10158971550684002.jpg,False,False,Indoors,False
10158971918659002.jpg,False,False,False,False
10158973360292556.jpg,False,False,False,False
10158973380161597.png,False,False,False,False
10158973547183798.png,False,False,False,False
10158975551476970.jpg,False,False,False,False
10158975789859002.jpg,False,False,False,False
10158976589224002.jpg,False,False,False,False
10158976935414002.png,True,False,False,False
10158977538161597.jpg,False,False,False,False
10158978077811970.jpg,False,False,False,Outdoors
10158978501366597.jpg,False,False,False,False
10158979013017556.jpg,True,False,False,False
10158979878201970.jpg,True,False,False,False
10158980189852556.jpg,False,False,False,False
10158980231799002.jpg,False,False,False,False
10158981105153798.jpg,True,False,False,False
10158981943721970.jpg,False,False,False,False
10158981955364002.jpg,False,False,False,False
10158982703914002.jpg,True,False,False,False
10158983410632556.jpg,False,False,False,False
10158985278847556.jpg,False,True,False,Outdoors
10158985455721597.jpg,False,False,False,False
10158985494973798.jpg,False,False,False,False
10158985809004002.jpg,True,False,False,False
10158986080339002.jpg,False,False,Indoors,False
10158986786764002.jpg,False,False,False,False
10158987478859787.jpg,False,False,False,False
10158987575799787.jpg,False,False,False,False
10158988344713798.jpg,False,False,False,False
10158988412659002.jpg,True,False,False,False
10158988867621597.jpg,True,False,False,False
10158989098544002.jpg,False,False,False,False
10158989281881970.jpg,False,False,False,False
10158989696657556.jpg,True,False,False,False
10158990562909002.jpg,False,False,Indoors,False
10158991086298798.jpg,False,False,False,False
10158991872425921.png,True,False,False,Outdoors
10158992020834002.jpg,False,False,False,False
10158992586671597.jpg,False,False,False,False
10158992647187556.jpg,False,False,False,False
10158993008518798.png,True,False,False,False
10158994338564002.jpg,False,False,False,False
10158994775671970.jpg,False,False,False,False
10158995143888798.jpg,False,False,False,False
10158995480257556.jpg,False,False,False,False
10158996905214002.jpg,False,False,False,False
10158996921992556.jpg,False,True,False,False
10158997977384002.jpg,False,False,False,False
10158999102923798.jpg,False,False,False,False
10158999270597556.jpg,False,False,False,False
10158999588261970.jpg,False,False,False,False
10159000444844002.jpg,True,False,False,False
10159001367559002.jpg,False,False,False,False
10159001908481970.jpg,True,False,False,False
10159002049202556.jpg,False,False,False,False
10159002608396597.jpg,True,False,False,False
10159003093254002.jpg,False,False,False,Outdoors
10159004027738798.jpg,False,False,False,False
10159004465567556.jpg,False,False,False,False
10159005524796597.jpg,False,False,False,False
10159005860464002.jpg,False,False,Indoors,False
10159006455177556.jpg,False,False,False,False
10159006474468798.jpg,False,False,False,False
10159006707184002.jpg,False,True,False,False
10159007250226970.jpg,False,False,False,False
10159008263406597.jpg,False,False,False,False
10159009224524002.jpg,False,False,False,False
10159010074519002.jpg,False,False,False,False
10159010080448798.jpg,False,False,False,False
10159010986304002.jpg,False,False,False,False
10159011489876970.jpg,False,False,False,False
10159011735689002.jpg,False,False,False,False
10159012139668798.jpg,False,False,False,False
10159012778994002.jpg,False,False,False,False
10159014557112556.jpg,False,False,False,False
10159014682971597.jpg,False,False,False,False
10159015216179002.jpg,False,False,False,False
10159015966057556.jpg,False,False,False,False
10159016114599002.jpg,False,False,False,False
10159016132796970.jpg,False,False,False,False
10159017043118798.jpg,True,False,False,Outdoors
10159018375833798.jpg,False,False,False,False
10159018444144002.png,True,False,False,False
10159018468486597.jpg,False,False,False,False
10159018725137556.jpg,False,False,False,False
10159021142092556.jpg,False,False,Indoors,False
10159021421064002.jpg,False,False,False,False
10159021444841597.jpg,True,False,False,False
10159021577198798.jpg,False,False,False,False
10159021594176597.jpg,False,False,False,False
10159021696633798.jpg,False,False,False,False
10159022755458798.jpg,False,False,False,False
10159023126076597.jpg,False,False,False,False
10159023279897556.jpg,False,False,False,False
10159023569189002.jpg,False,False,False,False
10159024563634002.jpg,False,False,False,False
10159025148913798.jpg,False,False,False,False
10159025467146970.jpg,False,False,False,False
10159025473696597.jpg,False,False,False,False
10159025540534002.jpg,False,False,False,False
10159026285752556.jpg,True,False,False,False
10159026807539002.jpg,False,False,False,False
10159027085874002.jpg,False,False,False,False
10159027673811970.jpg,True,False,False,False
10159029082736597.jpg,True,False,False,False
10159029286912556.jpg,False,False,False,False
10159030382976597.jpg,False,False,False,False
10159030520832556.jpg,False,False,False,False
10159031127442556.jpg,False,False,False,False
10159031289571597.jpg,False,False,False,False
10159031637004002.jpg,False,False,False,False
10159032323778798.jpg,False,False,False,False
10159032523391970.jpg,False,False,False,False
10159032798377556.jpg,False,False,False,False
10159034917099002.jpg,False,False,False,False
10159034945793798.jpg,False,False,False,False
10159035589657556.jpg,False,False,False,False
10159035782754002.jpg,False,False,False,False
10159037064903798.jpg,False,False,False,False
10159037104736970.jpg,False,False,False,False
10159037967189002.jpg,False,False,False,False
10159038388647556.jpg,False,False,False,False
10159039223227556.jpg,True,False,False,False
10159039322466970.jpg,False,False,False,False
10159039731189002.jpg,False,False,False,False
10159039867288798.jpg,False,False,False,False
10159040381494002.jpg,False,False,False,False
10159041027491597.jpg,True,False,False,False
10159041518701970.jpg,False,False,False,False
10159043064474002.jpg,False,False,False,False
10159043423446597.jpg,False,False,False,False
10159044346173798.jpg,False,False,False,False
10159044436867556.jpg,False,False,False,False
10159044771549002.jpg,False,False,False,False
10159045108033798.jpg,False,False,False,False
10159045675131597.jpg,True,False,False,False
10159046277614002.jpg,True,True,False,False
10159047624557556.jpg,False,False,False,False
10159047705324002.jpg,False,False,False,False
10159048657967556.jpg,False,False,False,False
10159049552058798.jpg,False,False,False,False
10159050185469002.jpg,False,False,False,False
10159050758216970.jpg,False,False,False,False
10159051255446597.jpg,False,False,False,False
10159051739461597.jpg,True,False,False,False
10159051932573798.jpg,False,False,False,False
10159053335849002.jpg,False,False,False,False
10159054702827556.jpg,True,False,False,False
10159055621721970.jpg,False,False,False,False
10159055869162556.jpg,False,False,Indoors,False
10159056057839002.jpg,False,False,False,False
10159056691463798.jpg,False,False,False,False
10159057427674002.jpg,False,False,False,False
10159057871411970.jpg,False,False,False,False
10159058148347556.jpg,False,False,False,False
10159058465581597.jpg,False,False,False,Outdoors
10159058848548798.png,False,False,False,False
10159059603856597.jpg,False,False,False,False
10159060732528798.jpg,False,False,False,False
10159060865657556.jpg,False,False,Indoors,False
10159062396286970.jpg,False,False,False,False
10159062591144002.jpg,False,False,False,False
10159064860577556.jpg,False,False,False,False
10159065064228798.jpg,False,False,False,False
10159066143043798.jpg,False,False,False,False
10159067192146970.jpg,False,False,False,Outdoors
10159067301927556.jpg,False,False,False,False
10159067313824002.jpg,True,False,False,False
10159068096834002.jpg,True,False,False,False
10159068437929002.jpg,False,False,False,False
10159069091526597.jpg,False,False,False,False
10159069475404002.jpg,False,False,False,False
10159070303599002.jpg,False,False,False,False
10159071499714002.jpg,False,True,False,False
10159071753337556.jpg,False,False,False,False
10159071774552556.jpg,True,False,False,False
10159071815236597.jpg,False,False,False,False
10159071979316970.png,True,False,False,False
10159073562208798.jpg,False,False,False,False
10159073859372556.jpg,False,False,False,False
10159074158904002.jpg,False,False,False,Outdoors
10159076048064002.jpg,False,False,False,False
10159076158416597.jpg,False,False,False,False
10159076507641597.jpg,False,False,False,False
10159076691672556.jpg,False,False,False,False
10159076894219002.jpg,False,False,Indoors,False
10159077320544002.jpg,False,False,False,False
10159077841368798.jpg,True,False,False,False
10159079153804002.jpg,False,False,False,False
